,file_paths,class_pred,class_true,filenam,pred
732,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-09 (2).jpg,0,disease_liver,1-09 (2).jpg,disease_liver
733,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-09 (3).jpg,1,disease_liver,1-09 (3).jpg,liver
734,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-09 (4).jpg,0,disease_liver,1-09 (4).jpg,disease_liver
735,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-09 (5).jpg,1,disease_liver,1-09 (5).jpg,liver
736,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-09.jpg,1,disease_liver,1-09.jpg,liver
737,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-090 (1).jpg,0,disease_liver,1-090 (1).jpg,disease_liver
738,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-090.jpg,0,disease_liver,1-090.jpg,disease_liver
739,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-091.jpg,0,disease_liver,1-091.jpg,disease_liver
740,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-092.jpg,0,disease_liver,1-092.jpg,disease_liver
741,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-093.jpg,0,disease_liver,1-093.jpg,disease_liver
742,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-094.jpg,0,disease_liver,1-094.jpg,disease_liver
743,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-095 (1).jpg,0,disease_liver,1-095 (1).jpg,disease_liver
744,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-095.jpg,0,disease_liver,1-095.jpg,disease_liver
745,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-096.jpg,0,disease_liver,1-096.jpg,disease_liver
746,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-097.jpg,0,disease_liver,1-097.jpg,disease_liver
747,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-098.jpg,0,disease_liver,1-098.jpg,disease_liver
748,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-099 (1).jpg,0,disease_liver,1-099 (1).jpg,disease_liver
749,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-099.jpg,0,disease_liver,1-099.jpg,disease_liver
750,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (1).jpg,1,disease_liver,1-10 (1).jpg,liver
751,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (2).jpg,0,disease_liver,1-10 (2).jpg,disease_liver
752,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (3).jpg,0,disease_liver,1-10 (3).jpg,disease_liver
753,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (4).jpg,1,disease_liver,1-10 (4).jpg,liver
754,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (5).jpg,1,disease_liver,1-10 (5).jpg,liver
755,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (6).jpg,1,disease_liver,1-10 (6).jpg,liver
756,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (7).jpg,0,disease_liver,1-10 (7).jpg,disease_liver
757,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (8).jpg,0,disease_liver,1-10 (8).jpg,disease_liver
758,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10 (9).jpg,1,disease_liver,1-10 (9).jpg,liver
759,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-10.jpg,1,disease_liver,1-10.jpg,liver
760,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-100.jpg,0,disease_liver,1-100.jpg,disease_liver
761,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-101.jpg,0,disease_liver,1-101.jpg,disease_liver
762,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-102.jpg,0,disease_liver,1-102.jpg,disease_liver
763,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-103.jpg,1,disease_liver,1-103.jpg,liver
764,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-104 (1).jpg,1,disease_liver,1-104 (1).jpg,liver
765,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-104.jpg,1,disease_liver,1-104.jpg,liver
766,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-105.jpg,1,disease_liver,1-105.jpg,liver
767,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-106.jpg,1,disease_liver,1-106.jpg,liver
768,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-107.jpg,0,disease_liver,1-107.jpg,disease_liver
769,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-108.jpg,0,disease_liver,1-108.jpg,disease_liver
770,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-109 (1).jpg,0,disease_liver,1-109 (1).jpg,disease_liver
771,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-109.jpg,0,disease_liver,1-109.jpg,disease_liver
772,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (1).jpg,1,disease_liver,1-11 (1).jpg,liver
773,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (2).jpg,0,disease_liver,1-11 (2).jpg,disease_liver
774,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (3).jpg,0,disease_liver,1-11 (3).jpg,disease_liver
775,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (4).jpg,1,disease_liver,1-11 (4).jpg,liver
776,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (5).jpg,1,disease_liver,1-11 (5).jpg,liver
777,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (6).jpg,1,disease_liver,1-11 (6).jpg,liver
778,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11 (7).jpg,0,disease_liver,1-11 (7).jpg,disease_liver
779,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-11.jpg,1,disease_liver,1-11.jpg,liver
780,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-110.jpg,0,disease_liver,1-110.jpg,disease_liver
781,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-111.jpg,0,disease_liver,1-111.jpg,disease_liver
782,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-112 (1).jpg,1,disease_liver,1-112 (1).jpg,liver
783,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-112 (2).jpg,1,disease_liver,1-112 (2).jpg,liver
784,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-112.jpg,0,disease_liver,1-112.jpg,disease_liver
785,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-113 (1).jpg,1,disease_liver,1-113 (1).jpg,liver
786,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-113.jpg,0,disease_liver,1-113.jpg,disease_liver
787,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-114 (1).jpg,0,disease_liver,1-114 (1).jpg,disease_liver
788,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-114.jpg,0,disease_liver,1-114.jpg,disease_liver
789,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-115 (1).jpg,0,disease_liver,1-115 (1).jpg,disease_liver
790,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-115 (2).jpg,1,disease_liver,1-115 (2).jpg,liver
791,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-115 (3).jpg,1,disease_liver,1-115 (3).jpg,liver
792,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-115.jpg,1,disease_liver,1-115.jpg,liver
793,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-116 (1).jpg,0,disease_liver,1-116 (1).jpg,disease_liver
794,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-116 (2).jpg,1,disease_liver,1-116 (2).jpg,liver
795,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-116.jpg,1,disease_liver,1-116.jpg,liver
796,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-117 (1).jpg,0,disease_liver,1-117 (1).jpg,disease_liver
797,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-117 (2).jpg,1,disease_liver,1-117 (2).jpg,liver
798,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-117 (3).jpg,0,disease_liver,1-117 (3).jpg,disease_liver
799,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-117 (4).jpg,1,disease_liver,1-117 (4).jpg,liver
800,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-117.jpg,1,disease_liver,1-117.jpg,liver
801,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-118 (1).jpg,0,disease_liver,1-118 (1).jpg,disease_liver
802,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-118 (2).jpg,0,disease_liver,1-118 (2).jpg,disease_liver
803,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-118.jpg,1,disease_liver,1-118.jpg,liver
804,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-119 (1).jpg,1,disease_liver,1-119 (1).jpg,liver
805,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-119 (2).jpg,0,disease_liver,1-119 (2).jpg,disease_liver
806,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-119.jpg,1,disease_liver,1-119.jpg,liver
807,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (1).jpg,1,disease_liver,1-12 (1).jpg,liver
808,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (10).jpg,0,disease_liver,1-12 (10).jpg,disease_liver
809,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (2).jpg,0,disease_liver,1-12 (2).jpg,disease_liver
810,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (3).jpg,0,disease_liver,1-12 (3).jpg,disease_liver
811,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (4).jpg,1,disease_liver,1-12 (4).jpg,liver
812,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (5).jpg,1,disease_liver,1-12 (5).jpg,liver
813,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (6).jpg,1,disease_liver,1-12 (6).jpg,liver
814,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (7).jpg,1,disease_liver,1-12 (7).jpg,liver
815,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (8).jpg,0,disease_liver,1-12 (8).jpg,disease_liver
816,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12 (9).jpg,1,disease_liver,1-12 (9).jpg,liver
817,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-12.jpg,1,disease_liver,1-12.jpg,liver
818,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-120 (1).jpg,1,disease_liver,1-120 (1).jpg,liver
819,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-120 (2).jpg,1,disease_liver,1-120 (2).jpg,liver
820,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-120.jpg,1,disease_liver,1-120.jpg,liver
821,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-121 (1).jpg,1,disease_liver,1-121 (1).jpg,liver
822,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-121.jpg,1,disease_liver,1-121.jpg,liver
823,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-122 (1).jpg,1,disease_liver,1-122 (1).jpg,liver
824,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-122 (2).jpg,1,disease_liver,1-122 (2).jpg,liver
825,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-122.jpg,1,disease_liver,1-122.jpg,liver
826,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-123 (1).jpg,0,disease_liver,1-123 (1).jpg,disease_liver
827,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-123 (2).jpg,1,disease_liver,1-123 (2).jpg,liver
828,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-123.jpg,1,disease_liver,1-123.jpg,liver
829,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-124 (1).jpg,0,disease_liver,1-124 (1).jpg,disease_liver
830,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-124.jpg,1,disease_liver,1-124.jpg,liver
831,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-125 (1).jpg,0,disease_liver,1-125 (1).jpg,disease_liver
832,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-125.jpg,1,disease_liver,1-125.jpg,liver
833,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-126 (1).jpg,0,disease_liver,1-126 (1).jpg,disease_liver
834,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-126 (2).jpg,0,disease_liver,1-126 (2).jpg,disease_liver
835,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-126.jpg,1,disease_liver,1-126.jpg,liver
836,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-127 (1).jpg,0,disease_liver,1-127 (1).jpg,disease_liver
837,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-127.jpg,1,disease_liver,1-127.jpg,liver
838,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-128 (1).jpg,0,disease_liver,1-128 (1).jpg,disease_liver
839,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-128.jpg,1,disease_liver,1-128.jpg,liver
840,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-129 (1).jpg,0,disease_liver,1-129 (1).jpg,disease_liver
841,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-129.jpg,1,disease_liver,1-129.jpg,liver
842,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (1).jpg,0,disease_liver,1-13 (1).jpg,disease_liver
843,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (2).jpg,1,disease_liver,1-13 (2).jpg,liver
844,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (3).jpg,0,disease_liver,1-13 (3).jpg,disease_liver
845,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (4).jpg,0,disease_liver,1-13 (4).jpg,disease_liver
846,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (5).jpg,1,disease_liver,1-13 (5).jpg,liver
847,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (6).jpg,0,disease_liver,1-13 (6).jpg,disease_liver
848,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (7).jpg,1,disease_liver,1-13 (7).jpg,liver
849,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (8).jpg,1,disease_liver,1-13 (8).jpg,liver
850,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13 (9).jpg,1,disease_liver,1-13 (9).jpg,liver
851,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-13.jpg,1,disease_liver,1-13.jpg,liver
852,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-130 (1).jpg,0,disease_liver,1-130 (1).jpg,disease_liver
853,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-130 (2).jpg,1,disease_liver,1-130 (2).jpg,liver
854,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-130.jpg,1,disease_liver,1-130.jpg,liver
855,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-131 (1).jpg,0,disease_liver,1-131 (1).jpg,disease_liver
856,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-131.jpg,0,disease_liver,1-131.jpg,disease_liver
857,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-132 (1).jpg,0,disease_liver,1-132 (1).jpg,disease_liver
858,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-132.jpg,0,disease_liver,1-132.jpg,disease_liver
859,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-133 (1).jpg,0,disease_liver,1-133 (1).jpg,disease_liver
860,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-133 (2).jpg,0,disease_liver,1-133 (2).jpg,disease_liver
861,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-133.jpg,0,disease_liver,1-133.jpg,disease_liver
862,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-134 (1).jpg,1,disease_liver,1-134 (1).jpg,liver
863,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-134 (2).jpg,1,disease_liver,1-134 (2).jpg,liver
864,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-134.jpg,0,disease_liver,1-134.jpg,disease_liver
865,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-135 (1).jpg,0,disease_liver,1-135 (1).jpg,disease_liver
866,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-135.jpg,0,disease_liver,1-135.jpg,disease_liver
867,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-136 (1).jpg,0,disease_liver,1-136 (1).jpg,disease_liver
868,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-136 (2).jpg,1,disease_liver,1-136 (2).jpg,liver
869,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-136.jpg,1,disease_liver,1-136.jpg,liver
870,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-137 (1).jpg,0,disease_liver,1-137 (1).jpg,disease_liver
871,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-137.jpg,0,disease_liver,1-137.jpg,disease_liver
872,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-138 (1).jpg,0,disease_liver,1-138 (1).jpg,disease_liver
873,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-138.jpg,0,disease_liver,1-138.jpg,disease_liver
874,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-139 (1).jpg,0,disease_liver,1-139 (1).jpg,disease_liver
875,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-139 (2).jpg,0,disease_liver,1-139 (2).jpg,disease_liver
876,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-139.jpg,0,disease_liver,1-139.jpg,disease_liver
877,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (1).jpg,0,disease_liver,1-14 (1).jpg,disease_liver
878,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (2).jpg,1,disease_liver,1-14 (2).jpg,liver
879,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (3).jpg,0,disease_liver,1-14 (3).jpg,disease_liver
880,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (4).jpg,1,disease_liver,1-14 (4).jpg,liver
881,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (5).jpg,0,disease_liver,1-14 (5).jpg,disease_liver
882,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (6).jpg,0,disease_liver,1-14 (6).jpg,disease_liver
883,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (7).jpg,1,disease_liver,1-14 (7).jpg,liver
884,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (8).jpg,0,disease_liver,1-14 (8).jpg,disease_liver
885,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14 (9).jpg,0,disease_liver,1-14 (9).jpg,disease_liver
886,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-14.jpg,1,disease_liver,1-14.jpg,liver
887,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-140 (1).jpg,0,disease_liver,1-140 (1).jpg,disease_liver
888,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-140.jpg,0,disease_liver,1-140.jpg,disease_liver
889,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-141 (1).jpg,0,disease_liver,1-141 (1).jpg,disease_liver
890,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-141 (2).jpg,0,disease_liver,1-141 (2).jpg,disease_liver
891,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-141.jpg,0,disease_liver,1-141.jpg,disease_liver
892,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-142.jpg,0,disease_liver,1-142.jpg,disease_liver
893,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-143.jpg,0,disease_liver,1-143.jpg,disease_liver
894,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-144.jpg,0,disease_liver,1-144.jpg,disease_liver
895,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-145.jpg,0,disease_liver,1-145.jpg,disease_liver
896,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-146.jpg,0,disease_liver,1-146.jpg,disease_liver
897,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-147 (1).jpg,0,disease_liver,1-147 (1).jpg,disease_liver
898,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-147.jpg,0,disease_liver,1-147.jpg,disease_liver
899,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-148.jpg,0,disease_liver,1-148.jpg,disease_liver
900,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-149.jpg,0,disease_liver,1-149.jpg,disease_liver
901,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (1).jpg,1,disease_liver,1-15 (1).jpg,liver
902,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (2).jpg,0,disease_liver,1-15 (2).jpg,disease_liver
903,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (3).jpg,0,disease_liver,1-15 (3).jpg,disease_liver
904,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (4).jpg,1,disease_liver,1-15 (4).jpg,liver
905,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (5).jpg,0,disease_liver,1-15 (5).jpg,disease_liver
906,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (6).jpg,0,disease_liver,1-15 (6).jpg,disease_liver
907,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (7).jpg,0,disease_liver,1-15 (7).jpg,disease_liver
908,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (8).jpg,1,disease_liver,1-15 (8).jpg,liver
909,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15 (9).jpg,1,disease_liver,1-15 (9).jpg,liver
910,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-15.jpg,1,disease_liver,1-15.jpg,liver
911,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-150.jpg,0,disease_liver,1-150.jpg,disease_liver
912,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-151.jpg,0,disease_liver,1-151.jpg,disease_liver
913,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-152 (1).jpg,0,disease_liver,1-152 (1).jpg,disease_liver
914,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-152.jpg,0,disease_liver,1-152.jpg,disease_liver
915,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-153.jpg,1,disease_liver,1-153.jpg,liver
916,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-154.jpg,1,disease_liver,1-154.jpg,liver
917,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-155.jpg,0,disease_liver,1-155.jpg,disease_liver
918,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-156.jpg,0,disease_liver,1-156.jpg,disease_liver
919,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-157 (1).jpg,1,disease_liver,1-157 (1).jpg,liver
920,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-157.jpg,1,disease_liver,1-157.jpg,liver
921,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-158 (1).jpg,1,disease_liver,1-158 (1).jpg,liver
922,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-158.jpg,1,disease_liver,1-158.jpg,liver
923,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-159.jpg,1,disease_liver,1-159.jpg,liver
924,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (1).jpg,0,disease_liver,1-16 (1).jpg,disease_liver
925,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (2).jpg,0,disease_liver,1-16 (2).jpg,disease_liver
926,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (3).jpg,0,disease_liver,1-16 (3).jpg,disease_liver
927,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (4).jpg,0,disease_liver,1-16 (4).jpg,disease_liver
928,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (5).jpg,0,disease_liver,1-16 (5).jpg,disease_liver
929,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (6).jpg,1,disease_liver,1-16 (6).jpg,liver
930,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16 (7).jpg,0,disease_liver,1-16 (7).jpg,disease_liver
931,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-16.jpg,1,disease_liver,1-16.jpg,liver
932,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-160 (1).jpg,1,disease_liver,1-160 (1).jpg,liver
933,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-160.jpg,1,disease_liver,1-160.jpg,liver
934,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-161.jpg,1,disease_liver,1-161.jpg,liver
935,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-162.jpg,1,disease_liver,1-162.jpg,liver
936,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-163.jpg,1,disease_liver,1-163.jpg,liver
937,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-164.jpg,1,disease_liver,1-164.jpg,liver
938,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-165.jpg,0,disease_liver,1-165.jpg,disease_liver
939,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-166.jpg,0,disease_liver,1-166.jpg,disease_liver
940,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-167 (1).jpg,0,disease_liver,1-167 (1).jpg,disease_liver
941,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-167.jpg,0,disease_liver,1-167.jpg,disease_liver
942,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-168.jpg,0,disease_liver,1-168.jpg,disease_liver
943,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-169.jpg,0,disease_liver,1-169.jpg,disease_liver
944,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (1).jpg,0,disease_liver,1-17 (1).jpg,disease_liver
945,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (2).jpg,0,disease_liver,1-17 (2).jpg,disease_liver
946,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (3).jpg,0,disease_liver,1-17 (3).jpg,disease_liver
947,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (4).jpg,0,disease_liver,1-17 (4).jpg,disease_liver
948,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (5).jpg,1,disease_liver,1-17 (5).jpg,liver
949,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (6).jpg,1,disease_liver,1-17 (6).jpg,liver
950,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (7).jpg,0,disease_liver,1-17 (7).jpg,disease_liver
951,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (8).jpg,1,disease_liver,1-17 (8).jpg,liver
952,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17 (9).jpg,1,disease_liver,1-17 (9).jpg,liver
953,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-17.jpg,0,disease_liver,1-17.jpg,disease_liver
954,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-170.jpg,0,disease_liver,1-170.jpg,disease_liver
955,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-171.jpg,1,disease_liver,1-171.jpg,liver
956,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-172 (1).jpg,2,disease_liver,1-172 (1).jpg,no_liver
957,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-172.jpg,2,disease_liver,1-172.jpg,no_liver
958,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-173.jpg,2,disease_liver,1-173.jpg,no_liver
959,/home/alex/GitLabProjects/research/nii_test/disease_liver/1-174.jpg,0,disease_liver,1-174.jpg,disease_liver
