,file_paths,class_pred,class_true,filenam,pred
83,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0072_big_gallery.jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0072_big_gallery.jpeg,liver_high
84,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0073_big_gallery.jpeg,6,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0073_big_gallery.jpeg,no_liver
85,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0074_big_gallery (1).jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0074_big_gallery (1).jpeg,liver_high
86,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0074_big_gallery.jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0074_big_gallery.jpeg,liver_high
87,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0075_big_gallery (1).jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0075_big_gallery (1).jpeg,liver_high
88,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0075_big_gallery.jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0075_big_gallery.jpeg,liver_high
89,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0076_big_gallery (1).jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0076_big_gallery (1).jpeg,liver_high
90,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0076_big_gallery.jpeg,4,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0076_big_gallery.jpeg,liver_high
91,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0077_big_gallery (1).jpeg,1,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0077_big_gallery (1).jpeg,disease_liver_high
92,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0077_big_gallery.jpeg,1,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0077_big_gallery.jpeg,disease_liver_high
93,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0078_big_gallery.jpeg,1,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0078_big_gallery.jpeg,disease_liver_high
94,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0079_big_gallery.jpeg,1,liver_high,CT_CHEST_ABDOMEN_PELVIS_ANGIOGRAM_0079_big_gallery.jpeg,disease_liver_high
95,"/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_high/Liver, normal axial CT (0).png",4,liver_high,"Liver, normal axial CT (0).png",liver_high
96,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/13.jpg,6,liver_low,13.jpg,no_liver
97,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/14.jpg,6,liver_low,14.jpg,no_liver
98,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/15.jpg,6,liver_low,15.jpg,no_liver
99,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/16.jpg,6,liver_low,16.jpg,no_liver
100,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/17.jpeg,4,liver_low,17.jpeg,liver_high
101,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/17.jpg,6,liver_low,17.jpg,no_liver
102,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/18.jpeg,1,liver_low,18.jpeg,disease_liver_high
103,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/18.jpg,6,liver_low,18.jpg,no_liver
104,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/19.jpg,6,liver_low,19.jpg,no_liver
105,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/20.jpg,6,liver_low,20.jpg,no_liver
106,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/21.jpg,6,liver_low,21.jpg,no_liver
107,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/22.jpeg,0,liver_low,22.jpeg,disease_liver
108,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/22.jpg,6,liver_low,22.jpg,no_liver
109,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/23.jpeg,0,liver_low,23.jpeg,disease_liver
110,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/23.jpg,6,liver_low,23.jpg,no_liver
111,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/24.jpg,6,liver_low,24.jpg,no_liver
112,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/25.jpg,2,liver_low,25.jpg,disease_liver_low
113,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/26.jpg,2,liver_low,26.jpg,disease_liver_low
114,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/27.jpg,2,liver_low,27.jpg,disease_liver_low
115,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/28.jpg,6,liver_low,28.jpg,no_liver
116,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/48._big_gallery.jpeg,2,liver_low,48._big_gallery.jpeg,disease_liver_low
117,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/49._big_gallery.jpeg,2,liver_low,49._big_gallery.jpeg,disease_liver_low
118,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/50._big_gallery.jpeg,6,liver_low,50._big_gallery.jpeg,no_liver
119,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/51._big_gallery.jpeg,6,liver_low,51._big_gallery.jpeg,no_liver
120,"/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/C0166686-Normal_abdominal_organs,_CT_scan.jpg",5,liver_low,"C0166686-Normal_abdominal_organs,_CT_scan.jpg",liver_low
121,"/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/liver_low/Liver, normal axial CT (7).png",6,liver_low,"Liver, normal axial CT (7).png",no_liver
122,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/01 (1).jpeg,6,no_liver,01 (1).jpeg,no_liver
123,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/01.jpeg,6,no_liver,01.jpeg,no_liver
124,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/02 (1).jpeg,6,no_liver,02 (1).jpeg,no_liver
125,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/02.jpeg,6,no_liver,02.jpeg,no_liver
126,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/03 (1).jpeg,6,no_liver,03 (1).jpeg,no_liver
127,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/03.jpeg,4,no_liver,03.jpeg,liver_high
128,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/04.jpeg,6,no_liver,04.jpeg,no_liver
129,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/05.jpeg,6,no_liver,05.jpeg,no_liver
130,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/06.jpeg,6,no_liver,06.jpeg,no_liver
131,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/07.jpeg,6,no_liver,07.jpeg,no_liver
132,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/08.jpeg,6,no_liver,08.jpeg,no_liver
133,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/09.jpeg,6,no_liver,09.jpeg,no_liver
134,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/20.jpeg,1,no_liver,20.jpeg,disease_liver_high
135,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/21.jpeg,6,no_liver,21.jpeg,no_liver
136,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/22.jpeg,0,no_liver,22.jpeg,disease_liver
137,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/23.jpeg,1,no_liver,23.jpeg,disease_liver_high
138,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/24.jpeg,4,no_liver,24.jpeg,liver_high
139,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/25.jpeg,6,no_liver,25.jpeg,no_liver
140,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/26.jpeg,6,no_liver,26.jpeg,no_liver
141,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/27 (1).jpeg,0,no_liver,27 (1).jpeg,disease_liver
142,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/27.jpeg,6,no_liver,27.jpeg,no_liver
143,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/28 (1).jpeg,0,no_liver,28 (1).jpeg,disease_liver
144,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/28.jpeg,6,no_liver,28.jpeg,no_liver
145,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/29 (1).jpeg,6,no_liver,29 (1).jpeg,no_liver
146,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/29.jpeg,6,no_liver,29.jpeg,no_liver
147,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/30.jpeg,6,no_liver,30.jpeg,no_liver
148,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/31.jpeg,6,no_liver,31.jpeg,no_liver
149,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/32.jpeg,6,no_liver,32.jpeg,no_liver
150,/run/media/alex/PartOfDiskWithWin7/LEARN/Longevity/Liver/datasets/wiki.cancerimagingarchive.net/Crowds Cure Cancer: Data collected at the RSNA 2017 annual meeting/manifest-KTt2tScD7164745271364348431/TCGA-LIHC/dj-test/no_liver/99.jpeg,6,no_liver,99.jpeg,no_liver
